role,session,predictor,duration_s,crse_m,final_pos_err_m,aeps_m,true_distance_m
validate,S-T3,constant_velocity_dr,10.0,39.71181113198831,39.71181113198831,55.02553481542952,288.2553481544555
validate,S-T3,constant_velocity_dr,10.0,34.21226643072178,34.21226643072178,53.25317122542358,280.85171225425876
validate,S-T3,constant_velocity_dr,10.0,265.8347328208428,265.8347328208428,77.14969716984164,581.7169716984165
validate,S-T3,constant_velocity_dr,10.0,30.200408882503957,30.200408882503957,56.163211271899456,298.832112719666
validate,S-T3,constant_velocity_dr,10.0,34.14504456549884,34.14504456549884,56.59068088739913,299.2668088739976
validate,S-T3,constant_velocity_dr,10.0,31.956498585127083,31.956498585127083,56.508430788508484,299.80430788510375
validate,S-T3,constant_velocity_dr,10.0,34.33965944871675,34.33965944871675,56.65625999035368,299.762599903663
validate,S-T3,constant_velocity_dr,10.0,36.31806607587723,36.31806607587723,56.27402745234771,296.6602745236032
validate,S-T3,constant_velocity_dr,10.0,33.641063031774564,33.641063031774564,55.91673955256878,295.8873955258971
validate,S-T3,constant_velocity_dr,10.0,31.79539333206501,31.79539333206501,55.47035662792719,294.06356627934156
validate,S-T3,constant_velocity_dr,10.0,33.38157625956293,33.38157625956293,55.295908970600024,292.47908970721204
validate,S-T3,constant_velocity_dr,10.0,267.50215823224016,267.50215823224016,79.02646297583492,594.1246297583493
validate,S-T3,constant_velocity_dr,10.0,36.84550693665827,36.84550693665827,55.896963937014924,294.16963937040686
validate,S-T3,constant_velocity_dr,10.0,33.9015763342856,33.9015763342856,55.3269219638107,292.3092196399092
validate,S-T3,constant_velocity_dr,10.0,33.56139577569107,33.56139577569107,54.824530046859806,289.685300468598
validate,S-T3,constant_velocity_dr,10.0,34.48786892205187,34.48786892205187,54.511443754542555,287.51443754542544
validate,S-T3,constant_velocity_dr,10.0,31.241668642957126,31.241668642957126,53.6120105884812,283.960105884812
validate,S-T3,constant_velocity_dr,10.0,27.386268898647238,27.386268898647238,54.496772311877315,290.96772311877316
validate,S-T3,constant_velocity_dr,10.0,31.70459352543988,31.70459352543988,56.316594700646284,299.8059470064629
validate,S-T3,constant_velocity_dr,10.0,39.3535380645395,39.3535380645395,56.28590707976421,295.65907079764213
validate,S-T3,constant_velocity_dr,10.0,242.66457647937827,242.66457647937827,76.9720211237666,571.7202112376659
validate,S-T3,constant_velocity_dr,10.0,26.754034586293386,26.754034586293386,53.41027304537859,285.86273045378584
validate,S-T3,constant_velocity_dr,10.0,31.922210315862,31.922210315862,54.94429737646707,291.36297376467076
validate,S-T3,constant_velocity_dr,10.0,37.734438336248594,37.734438336248594,55.09185211097254,289.31852111059095
validate,S-T3,constant_velocity_dr,10.0,34.0177381393332,34.0177381393332,54.43345911971742,287.2945911986169
validate,S-T3,constant_velocity_dr,10.0,30.35327900487374,30.35327900487374,53.73783651578684,285.0583651578684
validate,S-T3,constant_velocity_dr,10.0,32.33840980652481,32.33840980652481,54.69316514743811,289.81165147438105
validate,S-T3,constant_velocity_dr,10.0,22.519207996589557,22.519207996589557,56.472626013417276,304.08626013417273
validate,S-T3,constant_velocity_dr,10.0,30.52036408920292,30.52036408920292,58.65030234235868,312.66302342358676
validate,S-T3,constant_velocity_dr,10.0,276.7999437778667,276.7999437778667,83.55567881876705,625.8567881899827
validate,S-T3,constant_velocity_dr,10.0,36.73945228205574,36.73945228205574,57.46539749292248,302.9739749292247
validate,S-T3,constant_velocity_dr,10.0,32.85135548736131,32.85135548736131,57.12308827393899,302.75088273939
validate,S-T3,constant_velocity_dr,10.0,35.704576253579006,35.704576253579006,56.65894409236937,298.9094409247073
validate,S-T3,constant_velocity_dr,10.0,32.29646685321206,32.29646685321206,56.35063430002199,298.7063430019095
validate,S-T3,constant_velocity_dr,10.0,27.71211353710083,27.71211353710083,57.367072123163425,306.3907212317191
validate,S-T3,constant_velocity_dr,10.0,29.778526273644044,29.778526273644044,59.933470836471564,319.73470836476645
validate,S-T3,constant_velocity_dr,10.0,36.36797862252985,36.36797862252985,61.75681361758005,327.88813617580047
validate,S-T3,constant_velocity_dr,10.0,37.94692883634445,37.94692883634445,61.93771324145755,327.6171324145754
validate,S-T3,constant_velocity_dr,10.0,297.7495376981657,297.7495376981657,87.84230504813914,660.3230504813913
validate,S-T3,constant_velocity_dr,10.0,37.62057095410688,37.62057095410688,62.96954226281533,334.65542262827074
validate,S-T3,constant_velocity_dr,10.0,40.642256268213146,40.642256268213146,63.31139201014446,333.99392010226666
validate,S-T3,constant_velocity_dr,10.0,43.30671469225782,43.30671469225782,62.18335590335213,326.3935590335214
validate,S-T3,constant_velocity_dr,10.0,37.5785704239626,37.5785704239626,60.86904846783549,321.4904846791818
validate,S-T3,constant_velocity_dr,10.0,35.09979521588075,35.09979521588075,61.3361072357463,325.20107235897757
validate,S-T3,constant_velocity_dr,10.0,36.03761411265743,36.03761411265743,61.8004216830566,327.604216831552
validate,S-T3,constant_velocity_dr,10.0,36.45200325069777,36.45200325069777,60.87190193585197,322.319019358711
validate,S-T3,constant_velocity_dr,10.0,38.998682572715644,38.998682572715644,60.549276101416126,319.17276101581194
validate,S-T3,constant_velocity_dr,10.0,306.6521166442231,306.6521166442231,87.91980071393607,664.4580071400535
validate,S-T3,constant_velocity_dr,10.0,39.609096538750975,39.609096538750975,63.563336271754316,336.0333627201435
validate,S-T3,constant_velocity_dr,10.0,41.75222617750053,41.75222617750053,62.69418369652358,330.3018369654665
validate,S-T3,constant_velocity_dr,10.0,40.079179643163066,40.079179643163066,62.65888257115248,331.22882571221726
validate,S-T3,constant_velocity_dr,10.0,41.10846808001011,41.10846808001011,62.51536662800008,329.5536662805536
validate,S-T3,constant_velocity_dr,10.0,40.674227189832,40.674227189832,61.89763084141369,325.8563084146899
validate,S-T3,constant_velocity_dr,10.0,42.597369997439266,42.597369997439266,60.283146731474474,316.1914673147447
validate,S-T3,constant_velocity_dr,10.0,29.807639056121506,29.807639056121506,57.8414277848168,308.174277848168
validate,S-T3,constant_velocity_dr,10.0,36.19590174404687,36.19590174404687,58.228585125384555,307.4058512538454
validate,S-T3,constant_velocity_dr,10.0,299.07002384019734,299.07002384019734,84.94254060139568,643.0254060142452
validate,S-T3,constant_velocity_dr,10.0,35.082256545287464,35.082256545287464,61.462668896738364,325.90668896738356
validate,S-T3,constant_velocity_dr,10.0,37.51453835635235,37.51453835635235,61.38606192804396,325.2206192804395
validate,S-T3,constant_velocity_dr,10.0,36.53466031228676,36.53466031228676,60.99059927775088,323.26599277750864
validate,S-T3,constant_velocity_dr,10.0,40.24059890457263,40.24059890457263,60.608848667631904,319.68848667631914
validate,S-T3,constant_velocity_dr,10.0,35.3948992373029,35.3948992373029,59.949999141986815,317.97999142108523
validate,S-T3,constant_velocity_dr,10.0,35.71995492206727,35.71995492206727,59.23956267693319,313.83562677006205
validate,S-T3,constant_velocity_dr,10.0,27.771857696381396,27.771857696381396,59.245771830646845,317.0177183064685
validate,S-T3,constant_velocity_dr,10.0,33.27650493071185,33.27650493071185,61.36349065911094,326.19490659110943
validate,S-T3,constant_velocity_dr,10.0,281.29328694116884,281.29328694116884,86.25691420640182,644.5291420640181
validate,S-T3,constant_velocity_dr,10.0,38.34790812150195,38.34790812150195,61.69381159903969,326.538115990397
validate,S-T3,constant_velocity_dr,10.0,37.24195398048119,37.24195398048119,61.88268690321272,330.34686903212736
validate,S-T3,constant_velocity_dr,10.0,41.49717318454001,41.49717318454001,62.21254044423822,328.20540444310177
validate,S-T3,constant_velocity_dr,10.0,44.92878500472546,44.92878500472546,60.95587690253792,319.71876902732856
validate,S-T3,constant_velocity_dr,10.0,37.3023786577454,37.3023786577454,59.38808258776819,313.4808258784321
validate,S-T3,constant_velocity_dr,10.0,35.680471008187745,35.680471008187745,60.28574253020067,319.0974253020067
validate,S-T3,constant_velocity_dr,10.0,32.04219593753345,32.04219593753345,61.14673351172716,325.4673351176537
validate,S-T3,constant_velocity_dr,10.0,40.00586410890968,40.00586410890968,61.321495408871485,322.89495409141136
validate,S-T3,constant_velocity_dr,10.0,270.68329532993704,270.68329532993704,83.57760166566837,623.8560166566836
validate,S-T3,constant_velocity_dr,10.0,36.20296747881086,36.20296747881086,57.834777589645704,305.787775896457
validate,S-T3,constant_velocity_dr,10.0,36.721266699351155,36.721266699351155,57.62861589792874,304.60615897945405
validate,S-T3,constant_velocity_dr,10.0,36.489505672331966,36.489505672331966,56.44716491000611,297.67164910056107
validate,S-T3,constant_velocity_dr,10.0,33.629729438489626,33.629729438489626,56.34431663273291,298.2431663273291
validate,S-T3,constant_velocity_dr,10.0,33.3224326309816,33.3224326309816,55.588817155155894,294.0481715515589
validate,S-T3,constant_velocity_dr,10.0,30.412210124694,30.412210124694,54.27789594015496,288.1389594015496
validate,S-T3,constant_velocity_dr,10.0,23.35702606678488,23.35702606678488,55.5883362887487,298.683362887487
validate,S-T3,constant_velocity_dr,10.0,33.25014906277907,33.25014906277907,58.80104182707171,313.37041827071704
validate,S-T3,constant_velocity_dr,10.0,272.3565811043327,272.3565811043327,83.2768374135302,621.988374135302
validate,S-T3,constant_velocity_dr,10.0,36.30317579579946,36.30317579579946,57.895966009657016,305.6796600965702
validate,S-T3,constant_velocity_dr,10.0,37.55858400059004,37.55858400059004,56.803778676937426,299.0777867693743
validate,S-T3,constant_velocity_dr,10.0,31.22579249155784,31.22579249155784,57.95701698510582,310.6901698510582
validate,S-T3,constant_velocity_dr,10.0,35.36786436720564,35.36786436720564,60.49400894746109,323.3400894746107
validate,S-T3,constant_velocity_dr,10.0,35.912735489761964,35.912735489761964,62.626050915010545,334.98050915010566
validate,S-T3,constant_velocity_dr,10.0,59.62644410681419,59.62644410681419,61.38250314441348,314.5450314441349
validate,S-T3,constant_velocity_dr,10.0,34.09297993903585,34.09297993903585,57.58042813341958,305.0842813341958
validate,S-T3,constant_velocity_dr,10.0,37.343271892149815,37.343271892149815,57.11025719982729,301.9025719982729
validate,S-T3,constant_velocity_dr,10.0,272.5389538064848,272.5389538064848,80.56827949883207,604.6227949908874
validate,S-T3,constant_velocity_dr,10.0,35.20544299855119,35.20544299855119,57.16596669844083,301.97966698440825
validate,S-T3,constant_velocity_dr,10.0,31.43275124279498,31.43275124279498,57.09587619234655,303.4387619234656
validate,S-T3,constant_velocity_dr,10.0,35.78143018897594,35.78143018897594,58.17194162350486,307.8794162355034
validate,S-T3,constant_velocity_dr,10.0,35.08751051946692,35.08751051946692,57.204178211118894,302.52178211194666
validate,S-T3,constant_velocity_dr,10.0,37.6042435714479,37.6042435714479,56.096526199045,294.9652619904501
validate,S-T3,constant_velocity_dr,10.0,27.109588876428326,27.109588876428326,54.94353230953849,293.19532309538494
validate,S-T3,constant_velocity_dr,10.0,39.04433723752658,39.04433723752658,54.365989843892365,284.7798984389237
validate,S-T3,constant_velocity_dr,10.0,37.306735986649045,37.306735986649045,53.047229070544816,278.23229070784413
validate,S-T3,constant_velocity_dr,10.0,245.84165208766217,245.84165208766217,73.5220737109003,551.6207371095232
validate,S-T3,constant_velocity_dr,10.0,30.50113295254504,30.50113295254504,54.27805224283337,288.2205224283337
validate,S-T3,constant_velocity_dr,10.0,46.34718921016921,46.34718921016921,52.027003057098455,268.7500305712663
validate,S-T3,constant_velocity_dr,10.0,67.70288098169162,67.70288098169162,43.33911245170864,210.91112451793143
validate,S-T3,constant_velocity_dr,10.0,70.34371740886147,70.34371740886147,32.22160352013478,158.2960352013478
validate,S-T3,constant_velocity_dr,10.0,38.969609486316735,38.969609486316735,26.837668122433882,132.0566812243388
validate,S-T3,constant_velocity_dr,10.0,99.1902127162351,99.1902127162351,19.736458687360898,100.72458687360894
validate,S-T3,constant_velocity_dr,10.0,13.529433542018772,13.529433542018772,25.47093107385415,142.46931073854148
validate,S-T3,constant_velocity_dr,10.0,18.055636952834803,18.055636952834803,29.298095023216565,157.14095023216558
validate,S-T3,constant_velocity_dr,10.0,159.22788016844476,159.22788016844476,38.706994447179554,281.4699444717956
validate,S-T3,constant_velocity_dr,10.0,38.634373880359696,38.634373880359696,16.190765252289935,72.78765252289935
validate,S-T3,constant_velocity_dr,10.0,39.0885008688609,39.0885008688609,6.927875548868327,21.118755488683288
validate,S-T3,constant_velocity_dr,10.0,49.19739337116782,49.19739337116782,20.221563690588994,94.45563690588993
validate,S-T3,constant_velocity_dr,10.0,118.38805224993942,118.38805224993942,15.517662503474776,74.29662503474773
validate,S-T3,constant_velocity_dr,10.0,94.33723843367241,94.33723843367241,24.980419417736982,155.96419417736985
validate,S-T3,constant_velocity_dr,10.0,13.241182608996516,13.241182608996516,35.80398973033478,193.07989730334776
validate,S-T3,constant_velocity_dr,10.0,172.9369377199507,172.9369377199507,50.365733495210144,377.2373349521015
validate,S-T3,constant_velocity_dr,10.0,31.518572396461714,31.518572396461714,35.698188142592954,189.38188142592955
validate,S-T3,constant_velocity_dr,10.0,32.66803284061249,32.66803284061249,34.717649571202784,178.61649571202784
validate,S-T3,constant_velocity_dr,10.0,18.90480869112531,18.90480869112531,31.6654550781113,168.33455078111302
validate,S-T3,constant_velocity_dr,10.0,50.0099553678097,50.0099553678097,29.40037737331353,141.20377373418006
validate,S-T3,constant_velocity_dr,10.0,47.88355170054321,47.88355170054321,17.386217639269177,77.62217639373661
validate,S-T3,constant_velocity_dr,10.0,22.662222234075728,22.662222234075728,18.9491878234081,113.7318782361348
validate,S-T3,constant_velocity_dr,10.0,5.472487385267818,5.472487385267818,31.621475909019516,175.41475909190763
validate,S-T3,constant_velocity_dr,10.0,11.63116113081363,11.63116113081363,35.30145581550427,191.0945581551895
validate,S-T3,constant_velocity_dr,10.0,166.94886955126384,166.94886955126384,50.21635748043083,376.4635748043082
validate,S-T3,constant_velocity_dr,10.0,11.191000429637135,11.191000429637135,37.060643945011506,201.0064394501151
validate,S-T3,constant_velocity_dr,10.0,15.850959585941036,15.850959585941036,40.65138945498835,219.0738945498835
validate,S-T3,constant_velocity_dr,10.0,31.561331935714573,31.561331935714573,41.99232995780275,224.56329957860444
validate,S-T3,constant_velocity_dr,10.0,36.76784025244883,36.76784025244883,41.725547686545724,218.1354768664189
validate,S-T3,constant_velocity_dr,10.0,38.419847516939456,38.419847516939456,41.034957022883745,214.82957023020714
validate,S-T3,constant_velocity_dr,10.0,41.16915709217269,41.16915709217269,38.67308063927691,199.45080639359088
validate,S-T3,constant_velocity_dr,10.0,47.73209910398385,47.73209910398385,32.234115409470476,158.50115409608387
validate,S-T3,constant_velocity_dr,10.0,70.77415043363497,70.77415043363497,18.777132337932755,78.97132337952459
validate,S-T3,constant_velocity_dr,10.0,178.63592020504086,178.63592020504086,25.181404323697897,201.41404323697896
validate,S-T3,constant_velocity_dr,10.0,2.291415208249135,2.291415208249135,36.70395675188893,203.59956751888936
validate,S-T3,constant_velocity_dr,10.0,30.54821782956723,30.54821782956723,41.89919710327969,224.51197103321132
validate,S-T3,constant_velocity_dr,10.0,31.231357269285873,31.231357269285873,43.77963202612878,231.0763202625312
validate,S-T3,constant_velocity_dr,10.0,25.79356554366567,25.79356554366567,42.27681437598774,223.40814375987742
validate,S-T3,constant_velocity_dr,10.0,26.656061647528567,26.656061647528567,41.992947238248014,221.44947238248014
validate,S-T3,constant_velocity_dr,10.0,30.298904641670916,30.298904641670916,40.35105177085117,210.7105177090379
validate,S-T3,constant_velocity_dr,10.0,20.551348427784237,20.551348427784237,39.990465825057285,213.18465825074833
validate,S-T3,constant_velocity_dr,10.0,38.38136530853073,38.38136530853073,38.13997602112571,194.83976021125707
validate,S-T3,constant_velocity_dr,10.0,50.87708928584666,50.87708928584666,28.116656958212833,162.78656958212832
validate,S-T3,constant_velocity_dr,10.0,42.39302849959327,42.39302849959327,17.794450412084036,101.46450412084033
validate,S-T3,constant_velocity_dr,10.0,17.025691744992532,17.025691744992532,31.7372961321502,181.45296132150196
validate,S-T3,constant_velocity_dr,10.0,12.70895082996978,12.70895082996978,39.797730521845985,218.77730521845993
validate,S-T3,constant_velocity_dr,10.0,14.895186681351612,14.895186681351612,44.59187840879285,241.1187840879285
validate,S-T3,constant_velocity_dr,10.0,22.27153428762242,22.27153428762242,47.75906175446648,255.43061754466484
validate,S-T3,constant_velocity_dr,10.0,58.2344464992529,58.2344464992529,45.24334061765773,225.47340617657727
validate,S-T3,constant_velocity_dr,10.0,27.97088130905374,27.97088130905374,40.727568442813194,213.83568442867116
validate,S-T3,constant_velocity_dr,10.0,46.18930292859512,46.18930292859512,40.09546597290032,211.19465972908023
validate,S-T3,constant_velocity_dr,10.0,194.08264532180635,194.08264532180635,58.07743914171565,435.7543914171564
validate,S-T3,constant_velocity_dr,10.0,23.93603133459106,23.93603133459106,36.472833192460236,192.00833192497953
validate,S-T3,constant_velocity_dr,10.0,23.7211744627455,23.7211744627455,37.401321146278704,197.29321146278704
validate,S-T3,constant_velocity_dr,10.0,26.25754229817963,26.25754229817963,36.41528838926901,192.63288389269007
validate,S-T3,constant_velocity_dr,10.0,15.589802395243455,15.589802395243455,36.85341242858494,197.8141242858494
validate,S-T3,constant_velocity_dr,10.0,22.962855531587213,22.962855531587213,37.376107312413936,197.44107312413934
validate,S-T3,constant_velocity_dr,10.0,18.902454114437678,18.902454114437678,37.92760068239954,202.31600682499496
validate,S-T3,constant_velocity_dr,10.0,17.097365424585984,17.097365424585984,38.66440710418762,207.2040710422093
validate,S-T3,constant_velocity_dr,10.0,21.156320367673093,21.156320367673093,40.15480865136925,213.70808651369245
validate,S-T3,constant_velocity_dr,10.0,181.594911941646,181.594911941646,56.175895625248856,419.1989562543123
validate,S-T3,constant_velocity_dr,10.0,25.370513211202894,25.370513211202894,39.70935716888083,209.33357168920702
validate,S-T3,constant_velocity_dr,10.0,17.26690159337095,17.26690159337095,39.9799355218566,214.43935521903393
validate,S-T3,constant_velocity_dr,10.0,32.58932761799796,32.58932761799796,39.54797251602186,205.23972516162206
validate,S-T3,constant_velocity_dr,10.0,36.03038501396913,36.03038501396913,36.73023895266181,189.54238952665654
validate,S-T3,constant_velocity_dr,10.0,26.88640680335452,26.88640680335452,37.316604864687086,200.20604864690938
validate,S-T3,constant_velocity_dr,10.0,13.905484452003863,13.905484452003863,39.61354763230097,213.89547632332517
validate,S-T3,constant_velocity_dr,10.0,24.11866676934061,24.11866676934061,40.13854390835418,212.58543908580828
validate,S-T3,constant_velocity_dr,10.0,23.54038717472754,23.54038717472754,40.472868993852025,214.40868993882899
validate,S-T3,constant_velocity_dr,10.0,194.0615030259901,194.0615030259901,58.13794357001473,436.1194357011109
validate,S-T3,constant_velocity_dr,10.0,27.9617120902888,27.9617120902888,40.7385658241659,213.9456582418352
validate,S-T3,constant_velocity_dr,10.0,26.691441924955274,26.691441924955274,38.79684819163769,204.60848191760985
validate,S-T3,constant_velocity_dr,10.0,29.705290314040123,29.705290314040123,37.45582394490902,194.95823944909023
validate,S-T3,constant_velocity_dr,10.0,21.585261022573693,21.585261022573693,36.330872027165036,192.2687202716504
validate,S-T3,constant_velocity_dr,10.0,16.208346037947287,16.208346037947287,36.855952267606376,197.59952267606374
validate,S-T3,constant_velocity_dr,10.0,14.772889445758342,14.772889445758342,39.888892521199594,215.04892521199588
validate,S-T3,constant_velocity_dr,10.0,22.49259020964046,22.49259020964046,42.07630093110893,224.1230093110894
validate,S-T3,constant_velocity_dr,10.0,34.76804400488474,34.76804400488474,42.70516458854873,223.45164588548735
validate,S-T3,constant_velocity_dr,10.0,182.38687607031844,182.38687607031844,57.78713820185628,429.5513820185629
validate,S-T3,constant_velocity_dr,10.0,46.289317966735425,46.289317966735425,35.62092119186302,177.3292119186302
validate,S-T3,constant_velocity_dr,10.0,33.25791448299845,33.25791448299845,29.771722567020173,150.67722567020175
validate,S-T3,constant_velocity_dr,10.0,28.09270371941177,28.09270371941177,23.884823890878117,120.20823890878113
validate,S-T3,constant_velocity_dr,10.0,48.97027053652774,48.97027053652774,20.982261539022293,107.9026153909106
validate,S-T3,constant_velocity_dr,10.0,19.256024809669025,19.256024809669025,20.629958427940647,106.05958428009414
validate,S-T3,constant_velocity_dr,10.0,33.45235912325102,33.45235912325102,18.06507035785255,88.89070357852552
validate,S-T3,constant_velocity_dr,10.0,9.771229117431945,9.771229117431945,17.470537159476823,93.66537159476823
validate,S-T3,constant_velocity_dr,10.0,10.036887165070858,10.036887165070858,21.01446331969435,115.58463319862175
validate,S-T3,constant_velocity_dr,10.0,143.75674939582808,143.75674939582808,35.17038025738411,273.58380257532315
validate,S-T3,constant_velocity_dr,10.0,3.42690987439904,3.42690987439904,33.004475716921526,182.68475716921523
validate,S-T3,constant_velocity_dr,10.0,14.512248559207178,14.512248559207178,38.148776477740185,205.72776477740183
validate,S-T3,constant_velocity_dr,10.0,41.64604833619413,41.64604833619413,40.5487692449275,216.92769244927496
validate,S-T3,constant_velocity_dr,10.0,38.7037027701702,38.7037027701702,39.3052365162441,204.49236516249533
validate,S-T3,constant_velocity_dr,10.0,33.408161168183966,33.408161168183966,35.943792036517294,185.5179203652273
validate,S-T3,constant_velocity_dr,10.0,27.171695120666392,27.171695120666392,34.0409374121261,177.12937412304186
validate,S-T3,constant_velocity_dr,10.0,14.924864902327371,14.924864902327371,34.611344759693324,186.99344759752688
validate,S-T3,constant_velocity_dr,10.0,12.686049712552524,12.686049712552524,37.764782714181884,206.12782714181884
validate,S-T3,constant_velocity_dr,10.0,192.49495601763664,192.49495601763664,56.48559975120859,425.2359975120859
validate,S-T3,constant_velocity_dr,10.0,33.63947672764857,33.63947672764857,38.25234810585831,197.56348105858308
validate,S-T3,constant_velocity_dr,10.0,24.742358797693832,24.742358797693832,36.772613072586275,195.80613072586272
validate,S-T3,constant_velocity_dr,10.0,40.26501890817774,40.26501890817774,34.83988527780619,175.67885277816765
validate,S-T3,constant_velocity_dr,10.0,51.1344931582872,51.1344931582872,29.103101014865683,146.3110101502034
validate,S-T3,constant_velocity_dr,10.0,28.65824640623398,28.65824640623398,23.416459014282257,117.36459014419289
validate,S-T3,constant_velocity_dr,10.0,11.79947886023705,11.79947886023705,21.541495833980775,114.53495833980774
validate,S-T3,constant_velocity_dr,10.0,7.981491617389361,7.981491617389361,22.246265433105048,121.58265433135192
validate,S-T3,constant_velocity_dr,10.0,14.616486323028765,14.616486323028765,23.324381446990696,123.08381446995
validate,S-T3,constant_velocity_dr,10.0,138.7650151403062,138.7650151403062,36.371058985109755,279.35058985109754
validate,S-T3,constant_velocity_dr,10.0,34.33696991135891,34.33696991135891,29.711791970314028,159.27791970374724
validate,S-T3,constant_velocity_dr,10.0,22.610785934407378,22.610785934407378,29.715219882017674,155.07219882088367
validate,S-T3,constant_velocity_dr,10.0,57.569470689694356,57.569470689694356,28.677162829896922,152.3716283016598
validate,S-T3,constant_velocity_dr,10.0,21.134796755159964,21.134796755159964,30.617783721243672,160.7378372133863
validate,S-T3,constant_velocity_dr,10.0,53.859631930708815,53.859631930708815,25.035648573298193,115.23648573298193
validate,S-T3,constant_velocity_dr,10.0,5.818266078454982,5.818266078454982,11.4558459329343,61.358459329343
validate,S-T3,constant_velocity_dr,10.0,40.220868847945404,40.220868847945404,18.400080550172568,110.32080550172566
validate,S-T3,constant_velocity_dr,10.0,18.641946505052687,18.641946505052687,25.640900555554857,141.04900555554858
validate,S-T3,constant_velocity_dr,10.0,242.38487095829493,242.38487095829493,51.700879975216274,414.04879975358216
validate,S-T3,constant_velocity_dr,10.0,31.86502180389044,31.86502180389044,46.727937548388645,245.4393754838864
validate,S-T3,constant_velocity_dr,10.0,35.966691215394135,35.966691215394135,45.01059114676817,234.10591146768175
validate,S-T3,constant_velocity_dr,10.0,41.02776566019187,41.02776566019187,40.62303304325498,208.95033043254972
validate,S-T3,constant_velocity_dr,10.0,42.246651830526844,42.246651830526844,38.18094819366928,200.28948193669282
validate,S-T3,constant_velocity_dr,10.0,26.816647937475594,26.816647937475594,36.537584808918936,192.73584808918946
validate,S-T3,constant_velocity_dr,10.0,22.539904951839873,22.539904951839873,36.94739085416502,195.71390854331815
validate,S-T3,constant_velocity_dr,10.0,29.591295639012348,29.591295639012348,36.80642248224745,192.70422482349827
validate,S-T3,constant_velocity_dr,10.0,55.92524377994808,55.92524377994808,32.38510298779316,155.85102987799846
validate,S-T3,constant_velocity_dr,10.0,133.21558193042043,133.21558193042043,30.597998591241698,241.17998591241695
validate,S-T3,constant_velocity_dr,10.0,62.36635292675145,62.36635292675145,34.47056807087792,189.1056807087792
validate,S-T3,constant_velocity_dr,10.0,24.0335479319731,24.0335479319731,39.76525206914924,219.41252069203546
validate,S-T3,constant_velocity_dr,10.0,35.515166833522436,35.515166833522436,42.69628978520451,221.52289785367432
validate,S-T3,constant_velocity_dr,10.0,67.19451029047048,67.19451029047048,38.181791889029356,193.9779188914755
validate,S-T3,constant_velocity_dr,10.0,56.03941332510402,56.03941332510402,33.86669901371899,173.62699013837192
validate,S-T3,constant_velocity_dr,10.0,81.42268578331274,81.42268578331274,23.274714541777733,97.22714541777732
validate,S-T3,constant_velocity_dr,10.0,111.62039733315365,111.62039733315365,13.11737891427263,57.2537891427263
validate,S-T3,constant_velocity_dr,10.0,97.15656926862867,97.15656926862867,23.366893460023892,149.7489346002389
validate,S-T3,constant_velocity_dr,10.0,198.18517710346467,198.18517710346467,53.12747841655132,405.4547841668034
validate,S-T3,constant_velocity_dr,10.0,59.10521101556133,59.10521101556133,36.45987044350578,192.0387044368573
validate,S-T3,constant_velocity_dr,10.0,25.797573368726557,25.797573368726557,38.55845166778821,203.90451667842953
validate,S-T3,constant_velocity_dr,10.0,45.21195386638326,45.21195386638326,35.916248344302026,183.56248344466272
validate,S-T3,constant_velocity_dr,10.0,35.223962825447806,35.223962825447806,35.430051786187285,190.22051786187285
validate,S-T3,constant_velocity_dr,10.0,11.035580889283137,11.035580889283137,40.52403745188284,220.44037451882835
validate,S-T3,constant_velocity_dr,10.0,36.78605678366617,36.78605678366617,42.23095744183178,225.10957441831786
validate,S-T3,constant_velocity_dr,10.0,41.18706317002441,41.18706317002441,42.656614735791734,224.56614735791737
validate,S-T3,constant_velocity_dr,10.0,46.26770240903601,46.26770240903601,41.51182310957749,215.75823109577487
validate,S-T3,constant_velocity_dr,10.0,184.7962623535224,184.7962623535224,55.69199684022154,416.75996840221546
validate,S-T3,constant_velocity_dr,10.0,22.092059824466997,22.092059824466997,39.61043613449894,211.46436134498944
validate,S-T3,constant_velocity_dr,10.0,21.382243603973208,21.382243603973208,40.90857156350761,217.80571563507607
validate,S-T3,constant_velocity_dr,10.0,17.226470388881616,17.226470388881616,42.784185981471886,230.16185981471892
validate,S-T3,constant_velocity_dr,10.0,37.31398199946699,37.31398199946699,42.78094916117153,221.08949161171532
validate,S-T3,constant_velocity_dr,10.0,20.44013047871421,20.44013047871421,41.71558426034528,223.87584260435713
validate,S-T3,constant_velocity_dr,10.0,38.089086023373305,38.089086023373305,42.18146890650884,217.41468906563105
validate,S-T3,constant_velocity_dr,10.0,29.4244626426849,29.4244626426849,36.298352535033395,188.58352535187296
validate,S-T3,constant_velocity_dr,10.0,37.06154543068599,37.06154543068599,33.20344038049412,171.79440380516118
validate,S-T3,constant_velocity_dr,10.0,151.50650790901864,151.50650790901864,45.77451012551552,341.7651012557901
validate,S-T3,constant_velocity_dr,10.0,28.136054830986257,28.136054830986257,32.543844185163,168.71844185391694
validate,S-T3,constant_velocity_dr,10.0,11.436227376303869,11.436227376303869,33.027248909509055,181.7924890950905
validate,S-T3,constant_velocity_dr,10.0,14.531076816044392,14.531076816044392,37.8684445766568,204.04444576741315
validate,S-T3,constant_velocity_dr,10.0,28.49904636431622,28.49904636431622,38.53218520137395,201.401852015148
validate,S-T3,constant_velocity_dr,10.0,17.069276769386544,17.069276769386544,36.97423126633335,197.90231266437624
