session,predictor,duration_s,t0,crse_m,cae_m,abs_cae_m,aeps_m,final_pos_err_m,max_pos_err_m,true_distance_m
S-A5,viterbi_matched_graph_model,30.0,2490.023,271.3610303555876,271.26971526422886,271.26971526422886,9.042323842140963,271.3610303555876,271.3610303555876,485.8364408738186
S-A5,viterbi_matched_graph_model,30.0,2520.023,194.74856542730313,194.20899237581912,194.20899237581912,6.79301479498301,194.74856542730313,194.74856542730313,410.2689075256455
S-A5,viterbi_matched_graph_model,30.0,2550.023,554.1892987288521,555.29493311986,555.29493311986,18.509831103995335,554.1892987288521,554.1892987288521,208.35614831000032
S-A5,viterbi_matched_graph_model,30.0,2580.023,526.6647149307635,526.255635678128,526.255635678128,17.541854522604265,526.6647149307635,526.6647149307635,161.1134630283098
S-A5,viterbi_matched_graph_model,30.0,2610.023,480.07615272690947,480.09394769790237,480.09394769790237,16.003131589930078,480.07615272690947,480.07615272690947,114.40795635484024
S-A5,viterbi_matched_graph_model,30.0,2700.023,553.0320286100862,554.7405297063032,554.7405297063032,18.491350990210105,553.0320286100862,553.0320286100862,199.3167697088885
S-A5,viterbi_matched_graph_model,30.0,2730.023,521.1758032153533,522.481999414117,522.481999414117,17.416066647137235,521.1758032153533,521.1758032153533,111.94085616519932
S-A5,viterbi_matched_graph_model,30.0,2940.023,462.43183915173296,462.3722865321585,462.3722865321585,15.412409551071951,462.43183915173296,462.43183915173296,312.79474876059726
S-A5,viterbi_matched_graph_model,30.0,2970.023,562.8131593375131,561.6486410738664,561.6486410738664,18.72162136912888,562.8131593375131,562.8131593375131,197.9434499806813
S-A5,viterbi_matched_graph_model,30.0,3000.023,654.1993255311819,653.7534373505271,653.7534373505271,21.791781245017567,654.1993255311819,654.1993255311819,178.74516760786383
S-A5,viterbi_matched_graph_model,30.0,3060.023,504.7810766786862,504.47054006900936,504.47054006900936,16.815684668966977,504.7810766786862,504.7810766786862,370.8222524667351
S-A5,viterbi_matched_graph_model,30.0,3090.023,517.9800783355869,517.4087611410577,517.4087611410577,17.24695870470192,517.9800783355869,517.9800783355869,369.60589154311697
S-A5,viterbi_matched_graph_model,30.0,3120.023,563.0017511809316,561.776130205301,561.776130205301,18.725871006843366,563.0017511809316,563.0017511809316,105.36218440990629
S-A5,viterbi_matched_graph_model,30.0,3480.023,485.83673674866714,485.38293341277256,485.38293341277256,16.179431113759087,485.83673674866714,485.83673674866714,136.24267811663768
S-A5,viterbi_matched_graph_model,30.0,3540.023,463.9325127617329,464.01764014639275,464.01764014639275,15.467254671546424,463.9325127617329,463.9325127617329,338.94468082439477
S-A5,viterbi_matched_graph_model,30.0,3570.023,210.60102478241114,210.2495390532038,210.2495390532038,7.008317968440126,210.60102478241114,210.60102478241114,564.7554968105445
S-A5,viterbi_matched_graph_model,30.0,3600.023,255.28974609767988,255.1610360626198,255.1610360626198,9.390452546424193,255.28974609767988,255.28974609767988,597.7097920301505
S-A5,viterbi_matched_graph_model,30.0,3630.023,194.6314653826364,194.42609926941648,194.42609926941648,6.480869975647216,194.6314653826364,194.6314653826364,613.8655443898223
S-A5,viterbi_matched_graph_model,30.0,3660.023,170.54754813946857,170.37627317895019,170.37627317895019,5.730543791935635,170.54754813946857,170.54754813946857,643.5270127532324
S-A5,viterbi_matched_graph_model,30.0,3690.023,199.80825294926439,199.01741010847422,199.01741010847422,6.698149750917992,199.80825294926439,200.65903938568735,615.2121805181284
S-A5,viterbi_matched_graph_model,30.0,3720.023,435.62082151967115,435.58952764544534,435.58952764544534,14.519650921514845,435.62082151967115,435.62082151967115,259.2164770414027
S-A5,viterbi_matched_graph_model,30.0,3750.023,551.3157192834186,552.4775907041754,552.4775907041754,18.41591969013918,551.3157192834186,551.3157192834186,112.13211543026206
S-A5,viterbi_matched_graph_model,30.0,4080.023,499.4397850822863,499.32085535402416,499.32085535402416,16.644028511800805,499.4397850822863,499.4397850822863,362.3338736060788
S-A5,viterbi_matched_graph_model,30.0,4110.023,360.509704874649,360.2675303277543,360.2675303277543,12.008917677591809,360.509704874649,360.509704874649,496.5219645143285
S-A5,viterbi_matched_graph_model,30.0,4140.023,447.98744022889497,448.4204636731941,448.4204636731941,14.947348789106469,447.98744022889497,447.98744022889497,514.508794116898
S-A5,viterbi_matched_graph_model,30.0,4170.023,69.23154883356817,68.08301602047624,68.08301602047624,2.5466025033763033,69.23154883356817,69.75648455908012,591.9773063406541
S-A5,viterbi_matched_graph_model,30.0,4200.023,141.65523283495276,142.47804769333845,142.47804769333845,4.773611814864074,141.65523283495276,141.65523283495276,533.1206119080338
S-A5,viterbi_matched_graph_model,30.0,4230.023,427.7991722116133,427.60819951763966,427.60819951763966,14.253606650587988,427.7991722116133,427.7991722116133,344.87351143862423
S-A5,viterbi_matched_graph_model,30.0,4260.023,384.2981505453896,386.27137971689484,386.27137971689484,12.875712657229828,384.2981505453896,384.2981505453896,429.51538176373754
S-A5,viterbi_matched_graph_model,30.0,4290.023,435.1323621448052,437.5367621795412,437.5367621795412,14.58455873931804,435.1323621448052,435.1323621448052,316.2411442060356
S-A5,viterbi_matched_graph_model,30.0,4320.023,326.0880333465713,326.57767849696745,326.57767849696745,10.885922616565582,326.0880333465713,326.0880333465713,157.73684128833514
S-A5,viterbi_matched_graph_model,30.0,4350.023,426.25786328864496,425.6680163492341,425.6680163492341,14.188933878307804,426.25786328864496,426.25786328864496,95.75137444918262
S-A5,viterbi_matched_graph_model,30.0,4590.023,377.96566074057085,377.6381478448845,377.6381478448845,12.58793826149615,377.96566074057085,377.96566074057085,293.81555199223624
S-A5,viterbi_matched_graph_model,30.0,4620.023,510.69600721698527,510.4512379554212,510.4512379554212,17.015041265180706,510.69600721698527,510.69600721698527,387.8345667209359
S-A5,viterbi_matched_graph_model,30.0,4650.023,438.12769438453296,437.66415287297923,437.66415287297923,14.588805095765974,438.12769438453296,438.12769438453296,346.3209465198942
S-A5,viterbi_matched_graph_model,30.0,4680.023,318.92105205391067,317.6833546834114,317.6833546834114,10.589445156113714,318.92105205391067,318.92105205391067,383.40406144283594
S-A5,viterbi_matched_graph_model,30.0,4710.023,269.791857945358,269.90827968053276,269.90827968053276,8.996942656017758,269.791857945358,269.791857945358,429.5896204106279
S-A5,viterbi_matched_graph_model,30.0,4740.023,233.87776885453252,233.4711254402724,233.4711254402724,7.78237084800908,233.87776885453252,233.87776885453252,563.4488956044562
S-A5,viterbi_matched_graph_model,30.0,4770.023,176.65894426523516,175.7897741841351,175.7897741841351,6.5330266709255715,176.65894426523516,176.65894426523516,538.8329323825047
S-A5,viterbi_matched_graph_model,30.0,4800.023,367.5938504354867,368.1536017165424,368.1536017165424,12.271786723884748,367.5938504354867,367.5938504354867,392.351539719403
S-A5,viterbi_matched_graph_model,30.0,4830.023,333.3461690714778,334.2508936096195,334.2508936096195,11.141696453653983,333.3461690714778,333.3461690714778,450.4675795642077
S-A5,viterbi_matched_graph_model,30.0,4860.023,224.48407527742356,224.01809932758118,224.01809932758118,7.8541099813366975,224.48407527742356,224.48407527742356,463.2874707380692
S-A5,viterbi_matched_graph_model,30.0,4890.023,437.3858735353884,439.2650845010893,439.2650845010893,14.642169483369644,437.3858735353884,437.3858735353884,335.44735717709574
S-A5,viterbi_matched_graph_model,30.0,4920.023,506.1180430361703,506.144240193236,506.144240193236,16.871474673107866,506.1180430361703,506.1180430361703,284.47001494166096
S-A5,viterbi_matched_graph_model,30.0,4950.023,629.4913662361787,632.2027174572555,632.2027174572555,21.07342391524185,629.4913662361787,629.4913662361787,157.21946095662148
S-A5,viterbi_matched_graph_model,30.0,4980.023,547.7778575420044,549.2440301925136,549.2440301925136,18.308134339750453,547.7778575420044,547.7778575420044,219.94012635818353
S-A5,viterbi_matched_graph_model,30.0,5010.023,264.6355174367835,264.64319309722964,264.64319309722964,9.200735103362934,264.6355174367835,264.6355174367835,473.83361010185916
S-A5,viterbi_matched_graph_model,30.0,5040.023,343.04613298479467,342.7842496259104,342.7842496259104,11.426141654197012,343.04613298479467,343.04613298479467,473.2885514326348
S-A5,viterbi_matched_graph_model,30.0,5070.023,415.06802722289143,414.12231287240564,414.12231287240564,13.804077095746855,415.06802722289143,415.06802722289143,281.59641684348094
S-A5,viterbi_matched_graph_model,30.0,5100.023,431.59088209095205,431.22649634907737,431.22649634907737,14.374216544969245,431.59088209095205,431.59088209095205,283.5561187055622
S-A5,viterbi_matched_graph_model,30.0,5130.023,324.04487140596655,322.7802690123175,322.7802690123175,10.759342300410584,324.04487140596655,324.04487140596655,520.5821133617196
S-A5,viterbi_matched_graph_model,30.0,5160.023,475.6515658482629,476.08984969826395,476.08984969826395,15.869661656608798,475.6515658482629,475.6515658482629,361.2282574533693
S-A5,viterbi_matched_graph_model,30.0,5190.023,436.2897915262762,435.3460085439666,435.3460085439666,14.511533618132221,436.2897915262762,436.2897915262762,236.29648174060287
S-A5,viterbi_matched_graph_model,30.0,5220.023,523.1890745783169,523.5945371949189,523.5945371949189,17.45315123983063,523.1890745783169,523.1890745783169,319.79947331607923
S-A5,viterbi_matched_graph_model,30.0,5250.023,597.9820904939742,598.6284383128119,598.6284383128119,19.95428127709373,597.9820904939742,597.9820904939742,308.3163414465165
S-A5,viterbi_matched_graph_model,30.0,5280.023,503.49952193002133,503.6399860564344,503.6399860564344,16.787999535214478,503.49952193002133,503.49952193002133,338.0936952318158
S-A5,viterbi_matched_graph_model,30.0,5310.023,569.9644319923488,569.6043342157333,569.6043342157333,18.98681114052444,569.9644319923488,569.9644319923488,218.7994000706778
S-A5,viterbi_matched_graph_model,30.0,5370.023,423.58561706386115,422.91133009910607,422.91133009910607,14.097044336636868,423.58561706386115,423.58561706386115,224.56889772853341
S-A5,viterbi_matched_graph_model,30.0,5400.023,504.26662886651945,503.9904710597762,503.9904710597762,16.79968236865921,504.26662886651945,504.26662886651945,375.55081269094495
S-A5,viterbi_matched_graph_model,30.0,5430.023,543.622289782134,544.080422917224,544.080422917224,18.1360140972408,543.622289782134,543.622289782134,380.9514625018093
S-A5,viterbi_matched_graph_model,30.0,5460.023,351.7507111065545,351.85847353544085,351.85847353544085,11.728615784514695,351.7507111065545,351.7507111065545,527.6320391174121
S-A5,viterbi_matched_graph_model,30.0,5490.023,195.05440854128062,193.83052517036444,193.83052517036444,6.461017505678814,195.05440854128062,195.05440854128062,620.8936988994327
S-A5,viterbi_matched_graph_model,30.0,5520.023,312.47027947419485,311.9869282076461,311.9869282076461,10.399564273588203,312.47027947419485,312.47027947419485,639.1915749500669
S-A5,viterbi_matched_graph_model,30.0,5550.023,298.5757156544769,298.71483105738804,298.71483105738804,9.957161035246267,298.5757156544769,298.5757156544769,623.2662673361374
S-A5,viterbi_matched_graph_model,30.0,5580.023,234.78386794179295,234.4809618909509,234.4809618909509,7.816032063031697,234.78386794179295,234.78386794179295,645.9549550671538
S-A5,viterbi_matched_graph_model,30.0,5610.023,242.50441116221845,241.3150733225533,241.3150733225533,8.043835777418444,242.50441116221845,242.50441116221845,643.7607355240585
S-A5,viterbi_matched_graph_model,30.0,5640.023,230.8957116027152,230.53121629766773,230.53121629766773,7.684373876588924,230.8957116027152,230.8957116027152,641.4496740553844
S-A5,viterbi_matched_graph_model,30.0,5670.023,200.18388785210837,200.1727514422537,200.1727514422537,6.672425048075124,200.18388785210837,200.18388785210837,643.286627274904
S-A5,viterbi_matched_graph_model,30.0,5700.023,253.08123229255912,252.5027519178432,252.5027519178432,8.41675839726144,253.08123229255912,253.08123229255912,645.013218721164
S-A5,viterbi_matched_graph_model,30.0,5730.023,338.6604490762027,338.48603093172295,338.48603093172295,11.282867697724098,338.6604490762027,338.6604490762027,601.5436265146383
S-A5,viterbi_matched_graph_model,30.0,5760.023,280.0388046963697,278.2346434821438,278.2346434821438,9.27448811607146,280.0388046963697,280.0388046963697,574.3283572334856
S-A5,viterbi_matched_graph_model,30.0,5790.023,193.27961233225003,192.77420220949742,192.77420220949742,6.42580674031658,193.27961233225003,193.27961233225003,602.7759597679482
S-A5,viterbi_matched_graph_model,30.0,5820.023,255.28080729485836,254.83035723939668,254.83035723939668,8.494345241313223,255.28080729485836,255.28080729485836,629.3132149360436
S-A5,viterbi_matched_graph_model,30.0,5850.023,160.0608403805274,159.48272397259015,159.48272397259015,5.316090799086338,160.0608403805274,160.0608403805274,616.3135090482302
S-A5,viterbi_matched_graph_model,30.0,5880.023,313.3814826602319,313.33087783588127,313.33087783588127,10.444362594529375,313.3814826602319,313.3814826602319,593.2861646712134
S-A5,viterbi_matched_graph_model,30.0,5910.023,207.9067378333896,207.7231607640038,207.7231607640038,6.924105358800127,207.9067378333896,207.9067378333896,584.0226182677418
S-A5,viterbi_matched_graph_model,30.0,5940.023,149.531714457885,149.10952633988128,149.10952633988128,5.043168872265881,149.531714457885,149.531714457885,608.7118704760233
S-A5,viterbi_matched_graph_model,30.0,5970.023,194.30889489482647,193.92590169742596,193.92590169742596,6.4641967232475315,194.30889489482647,194.30889489482647,639.508172355407
S-A5,viterbi_matched_graph_model,30.0,6000.023,88.48906511650164,88.98302001405386,88.98302001405386,3.252712076429529,88.48906511650164,90.69628470010706,612.8281786038038
S-A5,viterbi_matched_graph_model,30.0,6030.023,89.20430850992764,89.09304304972783,89.09304304972783,3.596076267426253,89.20430850992764,89.20430850992764,621.4988784228875
S-A5,viterbi_matched_graph_model,30.0,6060.023,141.97978030880373,141.26633561903904,141.26633561903904,4.708877853967968,141.97978030880373,141.97978030880373,614.2919257075813
S-A5,viterbi_matched_graph_model,30.0,6090.023,7.381318356188953,5.236536103234748,5.236536103234748,1.883387193037284,7.381318356188953,16.5744417888869,623.9564975851316
S-A5,viterbi_matched_graph_model,30.0,6120.023,246.6946243194759,246.34907198786433,246.34907198786433,8.21163573292881,246.6946243194759,246.6946243194759,639.870312325673
S-A5,viterbi_matched_graph_model,30.0,6150.023,297.19946622832447,296.5144529283369,296.5144529283369,9.88381509761123,297.19946622832447,297.19946622832447,641.5374558411222
S-A5,viterbi_matched_graph_model,30.0,6180.023,278.6766647225432,278.7085196651546,278.7085196651546,9.290283988838487,278.6766647225432,278.6766647225432,637.0726422052081
S-A5,viterbi_matched_graph_model,30.0,6210.023,259.06784586013123,258.7189715123091,258.7189715123091,8.62396571707697,259.06784586013123,259.06784586013123,620.1512578121783
S-A5,viterbi_matched_graph_model,30.0,6240.023,181.12659133005343,180.9373609259064,180.9373609259064,6.03124536419688,181.12659133005343,181.12659133005343,637.980834434134
S-A5,viterbi_matched_graph_model,30.0,6270.023,284.15750944276084,284.1056393136155,284.1056393136155,9.470187977120515,284.15750944276084,284.15750944276084,643.5930331873917
S-A5,viterbi_matched_graph_model,30.0,6300.023,272.1168366839959,272.252355625745,272.252355625745,9.075078520858167,272.1168366839959,272.1168366839959,632.0529865690932
S-A5,viterbi_matched_graph_model,30.0,6330.023,118.26371286374825,118.7407352035488,118.7407352035488,4.2091159668772935,118.26371286374825,118.26371286374825,642.4883747521031
S-A5,viterbi_matched_graph_model,30.0,6360.023,100.99353037416586,100.5255869218642,100.5255869218642,3.781792337050883,100.99353037416586,100.99353037416586,615.5777323992548
S-A5,viterbi_matched_graph_model,30.0,6390.023,231.42796595665584,232.14609917529367,232.14609917529367,7.738203305843123,231.42796595665584,231.42796595665584,628.0986633841209
S-A5,viterbi_matched_graph_model,30.0,6420.023,2.6053556354890803,-4.833319487327355,4.833319487327355,2.3151429549833957,2.6053556354890803,32.015533751504066,640.9227157376387
S-A5,viterbi_matched_graph_model,30.0,6450.023,147.2860064512245,-147.24559524409275,147.24559524409275,4.908186508136425,147.2860064512245,147.2860064512245,687.0413069585849
S-A5,viterbi_matched_graph_model,30.0,6480.023,125.51878171837802,124.8491240863031,124.8491240863031,4.612338254835069,125.51878171837802,125.51878171837802,710.0319463983025
S-A5,viterbi_matched_graph_model,30.0,6510.023,40.195569899198844,41.39815443711126,41.39815443711126,1.7127919981163833,40.195569899198844,40.195569899198844,683.0807538058649
S-A5,viterbi_matched_graph_model,30.0,6540.023,179.79478268429426,179.61517570751454,179.61517570751454,5.987172523583818,179.79478268429426,179.79478268429426,658.6570080190852
S-A5,viterbi_matched_graph_model,30.0,6570.023,252.1021561197506,251.77128736783268,251.77128736783268,8.392376245594424,252.1021561197506,252.1021561197506,668.8436344720827
S-A5,viterbi_matched_graph_model,30.0,6600.023,213.59161123734225,213.29930989181491,213.29930989181491,7.197925894124395,213.59161123734225,214.90352336923385,649.3636813184859
S-A5,viterbi_matched_graph_model,30.0,6630.023,199.47023326152407,199.25183257753775,199.25183257753775,6.6417277525845915,199.47023326152407,199.47023326152407,663.7728083743759
S-A5,viterbi_matched_graph_model,30.0,6660.023,159.50788070582306,159.3470355614138,159.3470355614138,5.4530037087503525,159.50788070582306,161.60800628813115,658.179290749134
S-A5,viterbi_matched_graph_model,30.0,6690.023,204.55355508396377,204.35796082973607,204.35796082973607,6.811932027657869,204.55355508396377,204.55355508396377,656.9635915785165
S-A5,viterbi_matched_graph_model,30.0,6720.023,126.3663962470386,126.17377602804578,126.17377602804578,4.386903068664533,126.3663962470386,126.3663962470386,684.0544233273661
S-A5,viterbi_matched_graph_model,30.0,6750.023,182.47425047810773,181.92887887705083,181.92887887705083,6.0642959625683615,182.47425047810773,182.47425047810773,673.1854895142972
S-A5,viterbi_matched_graph_model,30.0,6780.023,179.77212092752205,179.44346093398246,179.44346093398246,6.188435936910689,179.77212092752205,179.77212092752205,670.3690102144747
S-A5,viterbi_matched_graph_model,30.0,6810.023,244.30458175985333,243.90325133313772,243.90325133313772,8.130108377771258,244.30458175985333,244.30458175985333,694.3293767276609
S-A5,viterbi_matched_graph_model,30.0,6840.023,63.54260406819608,63.24147683413522,63.24147683413522,3.789087359066237,63.54260406819608,82.44397445279795,692.1582247838255
S-A5,viterbi_matched_graph_model,30.0,6870.023,103.32303309748667,-103.26699262441315,103.26699262441315,3.7470876248616474,103.32303309748667,103.32303309748667,709.915232287286
S-A5,viterbi_matched_graph_model,30.0,6900.023,131.50779356633265,131.09278560777926,131.09278560777926,4.419816691121988,131.50779356633265,131.50779356633265,704.8827950627001
S-A5,viterbi_matched_graph_model,30.0,6930.023,82.16878662120266,81.96580610028822,81.96580610028822,2.86338872691842,82.16878662120266,82.16878662120266,693.8314774818216
S-A5,viterbi_matched_graph_model,30.0,6960.023,64.67378432837255,64.30351829750676,64.30351829750676,2.328857740186792,64.67378432837255,64.67378432837255,714.7989910960791
S-A5,viterbi_matched_graph_model,30.0,6990.023,30.341224275530685,30.174975605976165,30.174975605976165,1.9749391891416859,30.341224275530685,30.341224275530685,760.4455242283035
S-A5,viterbi_matched_graph_model,30.0,7020.023,17.40776596023635,-17.351985298679818,17.351985298679818,1.7747750090632837,17.40776596023635,17.40776596023635,738.0983098130498
S-A5,viterbi_matched_graph_model,30.0,7050.023,42.674768167863554,-42.53826394622867,42.53826394622867,3.469508051768609,42.674768167863554,73.46506828373036,743.038760091831
S-A5,viterbi_matched_graph_model,30.0,7080.023,23.547370496940957,-21.950181435173796,21.950181435173796,1.5905448785762635,23.547370496940957,23.547370496940957,728.2567595136521
S-A5,viterbi_matched_graph_model,30.0,7110.023,79.43563185570511,-79.78927890036692,79.78927890036692,2.791648786348844,79.43563185570511,81.5219926319968,738.6170804086233
S-A5,viterbi_matched_graph_model,30.0,7140.023,53.25870359822641,53.11501497193709,53.11501497193709,2.5579286825193424,53.25870359822641,60.21765724345195,732.6431053684252
S-A5,viterbi_matched_graph_model,30.0,7170.023,99.55330067216907,-99.69032358192912,99.69032358192912,3.4876600489507643,99.55330067216907,99.55330067216907,739.7762354737988
S-A5,viterbi_matched_graph_model,30.0,7200.023,74.51328610366956,74.26192132925686,74.26192132925686,2.8442027772050817,74.51328610366956,74.51328610366956,733.096570697698
S-A5,viterbi_matched_graph_model,30.0,7230.023,73.79926041095466,-73.99952616058408,73.99952616058408,3.215405523391735,73.79926041095466,75.17807564698805,740.7159973776513
S-A5,viterbi_matched_graph_model,30.0,7260.023,41.81555951367285,-42.62965548257949,42.62965548257949,1.9121343226190848,41.81555951367285,46.507978960022434,714.2874256374511
S-A5,viterbi_matched_graph_model,30.0,7290.023,140.8058281542403,140.72249217418155,140.72249217418155,5.753929155103247,140.8058281542403,140.8058281542403,615.4584122802643
S-A5,viterbi_matched_graph_model,30.0,7320.023,106.72476594552982,105.68111188244454,105.68111188244454,3.7219343955455386,106.72476594552982,106.72476594552982,620.9582619374044
S-A5,viterbi_matched_graph_model,30.0,7350.023,181.14107041097256,181.43236129633033,181.43236129633033,6.047745376544344,181.14107041097256,181.14107041097256,627.6709350083407
S-A5,viterbi_matched_graph_model,30.0,7380.023,134.16736494699694,134.0413473773453,134.0413473773453,4.496097940943518,134.16736494699694,134.16736494699694,628.7940326572287
S-A5,viterbi_matched_graph_model,30.0,7410.023,224.7775816658413,224.63886747689554,224.63886747689554,7.487962249229851,224.7775816658413,224.7775816658413,628.1108556348869
S-A5,viterbi_matched_graph_model,30.0,7440.023,148.91519811866343,148.8777319711344,148.8777319711344,5.027564263116025,148.91519811866343,148.91519811866343,641.8020309632129
S-A5,viterbi_matched_graph_model,30.0,7470.023,169.31724605341068,169.2132019391814,169.2132019391814,5.64044006463938,169.31724605341068,169.31724605341068,630.7565130419987
S-A5,viterbi_matched_graph_model,30.0,7500.023,248.02571741968876,247.84722007122136,247.84722007122136,8.261574002374045,248.02571741968876,248.02571741968876,643.4283281465827
S-A5,viterbi_matched_graph_model,30.0,7530.023,141.49145566475383,141.28554756585578,141.28554756585578,4.709518252195193,141.49145566475383,141.49145566475383,628.6252187780052
S-A5,viterbi_matched_graph_model,30.0,7560.023,120.13681975721883,120.03967607950565,120.03967607950565,4.011657891679046,120.13681975721883,120.13681975721883,599.2827618501933
S-A5,viterbi_matched_graph_model,30.0,7590.023,174.192896818917,174.19080434706896,174.19080434706896,5.806360144902299,174.192896818917,174.192896818917,544.9697839350416
S-A5,viterbi_matched_graph_model,30.0,7620.023,119.30901743171505,118.52740585348042,118.52740585348042,4.037225544214823,119.30901743171505,119.30901743171505,506.3684811749373
S-A5,viterbi_matched_graph_model,30.0,7650.023,139.78324904999155,139.38952766415713,139.38952766415713,4.882593918647753,139.78324904999155,139.78324904999155,519.4648829279986
S-A5,viterbi_matched_graph_model,30.0,7680.023,250.46437013098532,250.04598809830156,250.04598809830156,8.334866269943385,250.46437013098532,250.46437013098532,609.8340640203822
S-A5,viterbi_matched_graph_model,30.0,7710.023,192.72679398360836,192.31917751113482,192.31917751113482,6.410639250371161,192.72679398360836,192.72679398360836,553.1698175043299
S-A5,viterbi_matched_graph_model,30.0,7740.023,98.64306410660149,98.82598143466467,98.82598143466467,3.299526663782614,98.64306410660149,98.72354395707767,634.4358049551197
S-A5,viterbi_matched_graph_model,30.0,7770.023,137.2920964233439,137.00021219590968,137.00021219590968,5.151862546688227,137.2920964233439,137.2920964233439,613.2676488467908
S-A5,viterbi_matched_graph_model,30.0,7800.023,204.76915760629896,204.9093047170736,204.9093047170736,6.830310157235787,204.76915760629896,204.76915760629896,613.6031674021802
S-A5,viterbi_matched_graph_model,30.0,7830.023,187.3931861329467,187.60337721898082,187.60337721898082,6.253445907299361,187.3931861329467,187.3931861329467,587.9745469366296
S-A5,viterbi_matched_graph_model,30.0,7860.023,164.64546682324135,164.1123873314908,164.1123873314908,5.470412911049693,164.64546682324135,164.64546682324135,622.3844334283508
S-A5,viterbi_matched_graph_model,30.0,7890.023,89.35810622664127,88.94086079501082,88.94086079501082,2.964695359833694,89.35810622664127,89.35810622664127,642.212629915649
S-A5,viterbi_matched_graph_model,30.0,7920.023,186.48501347319393,185.87625913901815,185.87625913901815,6.1958753046339385,186.48501347319393,186.48501347319393,650.5990320255646
S-A5,viterbi_matched_graph_model,30.0,7950.023,206.8098982738169,206.4206417473837,206.4206417473837,6.880688058246124,206.8098982738169,206.8098982738169,613.3711163724302
S-A5,viterbi_matched_graph_model,30.0,7980.023,117.79552307039843,117.52001159473465,117.52001159473465,3.9173337198244886,117.79552307039843,117.79552307039843,633.8952418927736
S-A5,viterbi_matched_graph_model,30.0,8010.023,161.36814988004605,161.2676414002815,161.2676414002815,5.375588046676049,161.36814988004605,161.36814988004605,642.4738667827272
S-A5,viterbi_matched_graph_model,30.0,8040.023,52.285654822956616,52.68050115883365,52.68050115883365,2.1224124600627494,52.285654822956616,52.285654822956616,646.6270679707329
S-A5,viterbi_matched_graph_model,30.0,8070.023,44.863288450265216,44.10411411283076,44.10411411283076,2.845240602212266,44.863288450265216,50.4716976486565,662.6505245317404
S-A5,viterbi_matched_graph_model,30.0,8100.023,80.10973539744701,79.98545457673318,79.98545457673318,4.119776778436101,80.10973539744701,94.22992061400682,712.1125576822633
S-A5,viterbi_matched_graph_model,30.0,8130.023,5.3324734583277555,-3.021315873248696,3.021315873248696,1.7403004572345817,5.3324734583277555,17.67068783017105,774.8516035161385
S-A5,viterbi_matched_graph_model,30.0,8160.023,62.07708498397395,62.13170211769983,62.13170211769983,2.5910554653940046,62.07708498397395,64.33543463851801,737.7971168892591
S-A5,viterbi_matched_graph_model,30.0,8190.023,21.10916111622448,-16.788863727300463,16.788863727300463,2.8594027554901627,21.10916111622448,34.741980880950955,734.306124726243
S-A5,viterbi_matched_graph_model,30.0,8220.023000000001,185.22980652247588,184.79325635025324,184.79325635025324,6.575045452384647,185.22980652247588,185.22980652247588,645.4234500089794
S-A5,viterbi_matched_graph_model,30.0,8250.023000000001,86.16913279472,52.99751073421268,52.99751073421268,3.4001770498894546,86.16913279472,92.16862459125387,416.21764616157947
S-A5,viterbi_matched_graph_model,30.0,8280.023000000001,210.96053678819408,-206.35101694414004,206.35101694414004,6.878367231471334,210.96053678819408,210.96053678819408,433.31368532017876
S-A5,viterbi_matched_graph_model,30.0,8310.023000000001,53.10356861393482,-54.370794084549935,54.370794084549935,2.8444892800785047,53.10356861393482,54.47464736704557,541.8627722792096
S-A5,viterbi_matched_graph_model,30.0,8340.023000000001,91.5776860601732,96.84368044917024,96.84368044917024,6.454328979357551,91.5776860601732,91.5776860601732,455.533113559373
S-A5,viterbi_matched_graph_model,30.0,8370.023000000001,339.5733751161262,-85.77577136886758,85.77577136886758,6.795109167718601,339.5733751161262,339.5733751161262,329.14579203479246
S-A5,viterbi_matched_graph_model,30.0,8400.023000000001,164.64460352633964,158.2057908474801,158.2057908474801,6.1103539781678915,164.64460352633964,164.64460352633964,441.1466140092445
S-A5,viterbi_matched_graph_model,30.0,8430.023000000001,3.270578643869572,2.538717281557359,2.538717281557359,6.09960406697454,3.270578643869572,78.89566627297113,380.4063776548614
S-A5,viterbi_matched_graph_model,30.0,8460.023000000001,95.7830003331893,38.559043244432374,38.559043244432374,3.0900821527979185,95.7830003331893,102.99712364398218,164.2900033037484
S-A5,viterbi_matched_graph_model,60.0,120.023,56.142946243455654,45.6566050646272,45.6566050646272,3.53512573480642,56.142946243455654,94.1806280813686,1500.7378729640136
S-A5,viterbi_matched_graph_model,60.0,180.023,200.49477698950292,194.28341591091103,194.28341591091103,3.607795451603062,200.49477698950292,200.49477698950292,1479.1579207869781
S-A5,viterbi_matched_graph_model,60.0,240.023,405.99919301613977,406.24116631250916,406.24116631250916,6.775053037772875,405.99919301613977,405.99919301613977,1269.5559310384358
S-A5,viterbi_matched_graph_model,60.0,300.023,417.0991988024508,413.81439287437894,413.81439287437894,7.4035532140747735,417.0991988024508,417.0991988024508,1256.914755599341
S-A5,viterbi_matched_graph_model,60.0,360.023,749.7761272766237,751.1827892863263,751.1827892863263,12.519713154772104,749.7761272766237,749.7761272766237,1130.1202863870578
S-A5,viterbi_matched_graph_model,60.0,420.023,781.1109962099209,782.2505257217897,782.2505257217897,13.037508762029828,781.1109962099209,781.1109962099209,1186.8595436521211
