predictor,session,duration_s,t0,crse_m,cae_m,abs_cae_m
viterbi_fitted_model,S-A6,60.0,1860.1390000000001,16.885745846005108,18.21322705233359,18.21322705233359
viterbi_fitted_model,S-A6,60.0,1920.1390000000001,643.4604904247718,-659.3201025753569,659.3201025753569
viterbi_fitted_model,S-A6,60.0,1980.1390000000001,362.5871802269531,-402.83134514755346,402.83134514755346
viterbi_fitted_model,S-A6,60.0,2040.1390000000001,76.68081882116687,-78.39842454191604,78.39842454191604
viterbi_fitted_model,S-A6,60.0,2100.139,138.674375558713,134.94482400133728,134.94482400133728
viterbi_fitted_model,S-A6,60.0,2160.139,630.8167172742404,-639.4734839872534,639.4734839872534
viterbi_fitted_model,S-A6,60.0,2220.139,732.2435160402816,-745.2449035979222,745.2449035979222
viterbi_fitted_model,S-A6,60.0,2280.139,813.2848357145768,-833.8832190403009,833.8832190403009
viterbi_fitted_model,S-A6,60.0,2340.139,418.5799576254557,-421.70695183123894,421.70695183123894
viterbi_fitted_model,S-A6,60.0,2400.139,75.04810797936742,-73.21076526856487,73.21076526856487
viterbi_fitted_model,S-A6,60.0,2460.139,326.98371611088857,-329.3573902810969,329.3573902810969
viterbi_fitted_model,S-A6,60.0,2520.139,23.438643787419515,-24.312760769936126,24.312760769936126
viterbi_fitted_model,S-A6,60.0,2580.139,178.2741794817944,-180.6346956372774,180.6346956372774
viterbi_fitted_model,S-A6,60.0,2640.139,43.24806764305383,43.26642164808695,43.26642164808695
viterbi_fitted_model,S-A6,60.0,2700.139,245.77481656637926,-247.87688275892324,247.87688275892324
viterbi_fitted_model,S-A6,60.0,2760.139,449.8553198345063,-448.0183755234096,448.0183755234096
viterbi_fitted_model,S-A6,60.0,2820.139,92.1487247635504,-92.62491885315498,92.62491885315498
viterbi_fitted_model,S-A6,60.0,2880.139,68.59770731559938,-69.90862076718048,69.90862076718048
viterbi_fitted_model,S-A6,60.0,2940.139,113.6312695572616,-115.89380223866742,115.89380223866742
viterbi_fitted_model,S-A6,60.0,3000.139,126.49320189057276,-127.92273135321982,127.92273135321982
viterbi_fitted_model,S-A6,60.0,3060.139,576.0665082166962,-585.9077635289348,585.9077635289348
viterbi_fitted_model,S-A6,60.0,3120.139,355.7124208241403,-357.307589064981,357.307589064981
viterbi_fitted_model,S-A6,60.0,3180.139,242.23113001673144,-247.03330762098068,247.03330762098068
viterbi_fitted_model,S-A6,60.0,3240.139,289.6006878781739,-293.1018685067153,293.1018685067153
viterbi_fitted_model,S-A6,60.0,3300.139,454.95631089967355,-457.1115672360141,457.1115672360141
viterbi_fitted_model,S-A6,60.0,3360.139,491.27743491205274,-495.0238972624227,495.0238972624227
viterbi_fitted_model,S-A6,60.0,3420.139,744.5097000996064,-752.8388274180878,752.8388274180878
viterbi_fitted_model,S-A6,60.0,3480.139,468.98217019599275,-473.6835030767283,473.6835030767283
viterbi_fitted_model,S-A6,60.0,3540.139,295.4231925175649,-299.37423856887415,299.37423856887415
viterbi_fitted_model,S-A6,60.0,3600.139,39.336676069023504,-40.458729209271446,40.458729209271446
viterbi_fitted_model,S-A6,60.0,3660.139,16.25378294968454,-17.598080257510976,17.598080257510976
viterbi_fitted_model,S-A6,60.0,3720.139,623.264823870221,-627.6639873916591,627.6639873916591
viterbi_fitted_model,S-A6,60.0,3780.139,413.5609167719154,-413.7205478827085,413.7205478827085
viterbi_fitted_model,S-A6,60.0,3840.139,149.965928934463,148.77281821740792,148.77281821740792
viterbi_fitted_model,S-A6,60.0,3900.139,319.028111740191,318.30829543402615,318.30829543402615
viterbi_fitted_model,S-A6,60.0,3960.139,220.82987238831885,219.45138740636207,219.45138740636207
viterbi_fitted_model,S-A6,60.0,4020.139,76.72657944342936,-77.07350035593237,77.07350035593237
viterbi_fitted_model,S-A6,60.0,4080.139,79.41112502438423,79.30823661723787,79.30823661723787
viterbi_fitted_model,S-A6,60.0,4140.139,164.78000044818984,-166.00364508101174,166.00364508101174
viterbi_fitted_model,S-A6,60.0,4200.139,107.35385579987371,-107.00814805183529,107.00814805183529
viterbi_fitted_model,S-A6,60.0,4260.139,350.77959081445414,-352.7018666674837,352.7018666674837
viterbi_fitted_model,S-A6,60.0,4320.139,382.6376980967636,-385.9678611747796,385.9678611747796
viterbi_fitted_model,S-A6,60.0,4380.139,87.05376076847493,85.8641989308781,85.8641989308781
viterbi_fitted_model,S-A6,60.0,4440.139,206.11208011784552,-206.91542090760623,206.91542090760623
viterbi_fitted_model,S-A6,60.0,4500.139,97.04809952657752,96.64900468283561,96.64900468283561
viterbi_fitted_model,S-A6,60.0,4560.139,593.8739570006908,593.0438910338931,593.0438910338931
viterbi_fitted_model,S-A6,60.0,4620.139,385.44108259410996,-387.3756432364024,387.3756432364024
viterbi_fitted_model,S-A6,60.0,4680.139,99.53572687400059,-100.74915579761833,100.74915579761833
viterbi_fitted_model,S-A6,60.0,4740.139,35.04752412726587,-34.59451632347937,34.59451632347937
viterbi_fitted_model,S-A6,60.0,4800.139,124.28315292909423,118.89338849898894,118.89338849898894
viterbi_fitted_model,S-A6,60.0,4860.139,291.2625790295636,-297.4099338551088,297.4099338551088
viterbi_fitted_model,S-A6,60.0,4920.139,340.60719503792177,-350.73631125810584,350.73631125810584
viterbi_fitted_model,S-A6,60.0,4980.139,196.14328550853142,-195.1098803497657,195.1098803497657
viterbi_fitted_model,S-A6,60.0,5040.139,53.386895465740146,-61.800615594478614,61.800615594478614
viterbi_fitted_model,S-A6,60.0,5580.139,221.33079061586307,219.71612034878788,219.71612034878788
viterbi_fitted_model,S-A6,60.0,5640.139,304.149672127004,-307.41488572927665,307.41488572927665
viterbi_fitted_model,S-A6,60.0,5700.139,78.85910447757396,-79.79769036133106,79.79769036133106
viterbi_fitted_model,S-A6,60.0,5760.139,101.53738688581248,97.65675207822977,97.65675207822977
viterbi_fitted_model,S-A6,60.0,5820.139,8.403175776714209,5.655309307083336,5.655309307083336
viterbi_fitted_model,S-A6,60.0,5880.139,4.37885190073824,-2.294876665839034,2.294876665839034
viterbi_fitted_model,S-A6,60.0,5940.139,27.805444047198865,-34.1700902378867,34.1700902378867
viterbi_fitted_model,S-A6,60.0,6000.139,623.6341381610234,-638.8695901072662,638.8695901072662
viterbi_fitted_model,S-A6,60.0,6060.139,311.13500772732334,-313.31799624924065,313.31799624924065
viterbi_fitted_model,S-A6,60.0,6120.139,657.1186377917417,-681.230876345598,681.230876345598
viterbi_fitted_model,S-A6,60.0,6180.139,682.9537506014269,-697.8658062995115,697.8658062995115
viterbi_fitted_model,S-A6,60.0,6240.139,223.19633156145377,-227.2855581075055,227.2855581075055
viterbi_fitted_model,S-A6,60.0,6300.139,98.1452398415079,96.05202437973898,96.05202437973898
viterbi_fitted_model,S-A6,60.0,6360.139,103.74976711402134,103.2066497302985,103.2066497302985
viterbi_fitted_model,S-A6,60.0,6420.139,226.27710070596578,-232.21572769553447,232.21572769553447
viterbi_fitted_model,S-A6,60.0,6480.139,108.68478198991673,-110.46693313192509,110.46693313192509
viterbi_fitted_model,S-A6,60.0,6540.139,161.76483680252042,-159.2610995703057,159.2610995703057
viterbi_fitted_model,S-A6,60.0,6600.139,88.53807082397076,86.13533845427494,86.13533845427494
viterbi_fitted_model,S-A6,60.0,6660.139,140.2127731700488,130.32976362365017,130.32976362365017
viterbi_fitted_model,S-A6,60.0,6720.139,27.25619855874837,-12.985080794749557,12.985080794749557
viterbi_fitted_model,S-A6,60.0,6780.139,145.66160477756773,-144.17764390107703,144.17764390107703
viterbi_fitted_model,S-A6,60.0,6840.139,260.85480535929463,-260.3859051679062,260.3859051679062
viterbi_fitted_model,S-A6,60.0,6900.139,633.7677235584932,570.0836506707443,570.0836506707443
viterbi_fitted_model,S-A6,60.0,6960.139,9.563502672353078,5.979328400149559,5.979328400149559
viterbi_fitted_model,S-A6,60.0,7020.139,368.1181480833052,110.41487443471246,110.41487443471246
viterbi_fitted_model,S-A6,60.0,7080.139,428.78795114425867,428.9176409384129,428.9176409384129
viterbi_fitted_model,S-A6,60.0,7140.139,446.1973273287757,-450.7445744277847,450.7445744277847
viterbi_fitted_model,S-A6,60.0,7200.139,198.7988541012568,-200.47635327604272,200.47635327604272
viterbi_fitted_model,S-A6,60.0,7260.139,207.52568760467736,-209.70103807338614,209.70103807338614
viterbi_fitted_model,S-A6,60.0,7320.139,313.5202994979735,-317.5702094844568,317.5702094844568
viterbi_fitted_model,S-A6,60.0,7380.139,93.43448266002584,92.54957654124968,92.54957654124968
viterbi_fitted_model,S-A6,60.0,7440.139,1352.6541420436567,-175.11934125033827,175.11934125033827
viterbi_fitted_model,S-A6,60.0,7500.139,18.003295173801387,14.766942159498187,14.766942159498187
viterbi_fitted_model,S-A6,60.0,7560.139,130.72591433190817,-163.79958858342368,163.79958858342368
viterbi_fitted_model,S-A6,60.0,7620.139,25.01030970664177,15.68303590790919,15.68303590790919
viterbi_fitted_model,S-A6,60.0,7740.139,121.52446861682817,-113.10214152784766,113.10214152784766
viterbi_fitted_model,S-A6,60.0,7800.139,6.138346384611972,-6.451170290479785,6.451170290479785
viterbi_fitted_model,S-A6,60.0,7860.139,142.87799878203828,-150.9966342856453,150.9966342856453
viterbi_fitted_model,S-A6,60.0,7920.139,338.49679675287126,-388.6898384704061,388.6898384704061
viterbi_fitted_model,S-A6,60.0,7980.139,119.43852652415428,-128.2770126398665,128.2770126398665
viterbi_fitted_model,S-A6,60.0,8040.139,321.20406328790864,282.3853221493299,282.3853221493299
viterbi_fitted_model,S-A6,60.0,8100.139,294.24956944011416,364.6467518536781,364.6467518536781
viterbi_base_model,S-A7,10.0,20.088,9.57227191603692,14.495278120626622,14.495278120626622
viterbi_base_model,S-A7,10.0,30.088,61.25260257167165,60.972179243543735,60.972179243543735
viterbi_base_model,S-A7,10.0,40.088,39.67956457646096,39.18956124711722,39.18956124711722
viterbi_base_model,S-A7,10.0,50.088,42.191509667315735,-42.368839426931956,42.368839426931956
viterbi_base_model,S-A7,10.0,60.088,82.6732836591561,82.54285418198886,82.54285418198886
viterbi_base_model,S-A7,10.0,70.088,92.68442395097162,92.00782199802963,92.00782199802963
viterbi_base_model,S-A7,10.0,80.088,78.61707759939213,79.70303067639547,79.70303067639547
viterbi_base_model,S-A7,10.0,90.088,3.193785435557655,-8.322065600648486,8.322065600648486
viterbi_base_model,S-A7,10.0,100.088,9.573208841113495,-4.472495064874246,4.472495064874246
viterbi_base_model,S-A7,10.0,110.088,46.08513562043802,-41.53216113239251,41.53216113239251
viterbi_base_model,S-A7,10.0,120.088,24.504120709753906,24.077483208714867,24.077483208714867
viterbi_base_model,S-A7,10.0,130.088,68.9208793826403,68.79809878055306,68.79809878055306
viterbi_base_model,S-A7,10.0,140.088,65.29082895628238,65.03348596967591,65.03348596967591
viterbi_base_model,S-A7,10.0,150.088,68.3551940107194,68.20332459521237,68.20332459521237
viterbi_base_model,S-A7,10.0,160.088,109.41123081790936,108.37452801986605,108.37452801986605
viterbi_base_model,S-A7,10.0,170.088,113.35143689576918,113.2749859166427,113.2749859166427
viterbi_base_model,S-A7,10.0,180.088,163.2298868904807,161.83800416493295,161.83800416493295
viterbi_base_model,S-A7,10.0,190.088,89.67693663770262,68.70164806409822,68.70164806409822
viterbi_base_model,S-A7,10.0,240.088,47.7885505198517,48.98930484636037,48.98930484636037
viterbi_base_model,S-A7,10.0,250.088,102.02451768251723,-77.60516807993938,77.60516807993938
viterbi_base_model,S-A7,10.0,260.08799999999997,24.529299817507564,24.46043159907895,24.46043159907895
viterbi_base_model,S-A7,10.0,270.08799999999997,92.88672211643998,92.10354388814527,92.10354388814527
viterbi_base_model,S-A7,10.0,280.08799999999997,10.712630637008202,10.179680250274458,10.179680250274458
viterbi_base_model,S-A7,10.0,290.08799999999997,43.95622823909297,43.65712370874493,43.65712370874493
viterbi_base_model,S-A7,10.0,300.08799999999997,50.25835882676984,50.06248835417778,50.06248835417778
viterbi_base_model,S-A7,10.0,310.08799999999997,62.579091982572045,62.40127846707091,62.40127846707091
viterbi_base_model,S-A7,10.0,320.08799999999997,58.821873392292794,58.66384662284712,58.66384662284712
viterbi_base_model,S-A7,10.0,330.08799999999997,79.21279898127976,78.1211437162353,78.1211437162353
viterbi_base_model,S-A7,10.0,340.08799999999997,55.905054010893664,53.69270779195479,53.69270779195479
viterbi_base_model,S-A7,10.0,350.08799999999997,10.148555892731858,9.04492423100401,9.04492423100401
viterbi_base_model,S-A7,10.0,360.08799999999997,73.5374222144553,71.42144781284964,71.42144781284964
viterbi_base_model,S-A7,10.0,370.08799999999997,34.337043784957274,34.13764069721304,34.13764069721304
viterbi_base_model,S-A7,10.0,380.08799999999997,45.397196576634315,44.99418205373536,44.99418205373536
viterbi_base_model,S-A7,10.0,390.08799999999997,54.73364707804027,53.85005510370003,53.85005510370003
viterbi_base_model,S-A7,10.0,400.08799999999997,34.91666539504012,33.907742343855375,33.907742343855375
viterbi_base_model,S-A7,10.0,410.08799999999997,5.374657012253477,2.74200058444238,2.74200058444238
viterbi_base_model,S-A7,10.0,420.08799999999997,10.21814255440711,9.468631835326704,9.468631835326704
viterbi_base_model,S-A7,10.0,430.08799999999997,31.641790829645693,30.9897701381398,30.9897701381398
viterbi_base_model,S-A7,10.0,440.08799999999997,5.10819066220569,-3.233459790289711,3.233459790289711
viterbi_base_model,S-A7,10.0,450.08799999999997,24.860928490314198,24.6490589843096,24.6490589843096
viterbi_base_model,S-A7,10.0,460.08799999999997,41.15413489120521,40.9146865082062,40.9146865082062
viterbi_base_model,S-A7,10.0,470.08799999999997,47.52233719602405,47.372117202336014,47.372117202336014
viterbi_base_model,S-A7,10.0,480.08799999999997,5.987476176448884,4.040777649584303,4.040777649584303
viterbi_base_model,S-A7,10.0,490.08799999999997,23.530012495995315,23.341944882636216,23.341944882636216
viterbi_base_model,S-A7,10.0,500.08799999999997,40.48054836514497,39.996704768001194,39.996704768001194
viterbi_base_model,S-A7,10.0,510.08799999999997,17.652969172156265,17.071615378617754,17.071615378617754
viterbi_base_model,S-A7,10.0,520.088,27.036957039277826,25.586341288645645,25.586341288645645
viterbi_base_model,S-A7,10.0,530.088,30.46616126318062,30.17667804711072,30.17667804711072
viterbi_base_model,S-A7,10.0,540.088,4.920015503513008,-0.9201804519915449,0.9201804519915449
viterbi_base_model,S-A7,10.0,550.088,57.51438837286577,57.206836988048764,57.206836988048764
viterbi_base_model,S-A7,10.0,560.088,17.87317694913467,17.680908940108278,17.680908940108278
viterbi_base_model,S-A7,10.0,570.088,31.003565527172583,30.621106202830777,30.621106202830777
viterbi_base_model,S-A7,10.0,580.088,71.9793722533617,71.4815865191332,71.4815865191332
viterbi_base_model,S-A7,10.0,590.088,72.08692913077242,71.60817842156428,71.60817842156428
viterbi_base_model,S-A7,10.0,600.088,27.655672301909657,26.891183594573377,26.891183594573377
viterbi_base_model,S-A7,10.0,610.088,1.9360184409998418,-1.612443467546484,1.612443467546484
viterbi_base_model,S-A7,10.0,620.088,11.472550585987628,11.183324214278208,11.183324214278208
viterbi_base_model,S-A7,10.0,630.088,43.20813611995548,40.577047707416,40.577047707416
viterbi_base_model,S-A7,10.0,640.088,18.514179342340853,11.698780503301819,11.698780503301819
viterbi_base_model,S-A7,10.0,650.088,66.37712056153106,62.761480843367664,62.761480843367664
viterbi_base_model,S-A7,10.0,660.088,58.47005070410681,52.56505587595946,52.56505587595946
viterbi_base_model,S-A7,10.0,670.088,11.967911504653644,-16.008966933519226,16.008966933519226
viterbi_base_model,S-A7,10.0,680.088,46.7918784628641,-48.174009775269454,48.174009775269454
viterbi_base_model,S-A7,10.0,690.088,62.46890835036011,-62.371610483527384,62.371610483527384
viterbi_base_model,S-A7,10.0,700.088,7.947085387846418,6.168930093169973,6.168930093169973
viterbi_base_model,S-A7,10.0,710.088,9.592700396754044,-9.75560835190403,9.75560835190403
viterbi_base_model,S-A7,10.0,720.088,42.132087805461815,41.50206972323292,41.50206972323292
viterbi_base_model,S-A7,10.0,730.088,98.51127558698758,98.43682575799807,98.43682575799807
viterbi_base_model,S-A7,10.0,740.088,79.7348071791997,79.41229936845679,79.41229936845679
viterbi_base_model,S-A7,10.0,750.088,77.25997154373802,77.06686630158333,77.06686630158333
viterbi_base_model,S-A7,10.0,760.088,101.95692995564437,101.7413818297649,101.7413818297649
viterbi_base_model,S-A7,10.0,770.088,80.97513834456039,80.83653476496919,80.83653476496919
viterbi_base_model,S-A7,10.0,780.088,136.97428462925234,136.74908497971745,136.74908497971745
viterbi_base_model,S-A7,10.0,790.088,95.91409723642306,95.62482990943334,95.62482990943334
viterbi_base_model,S-A7,10.0,800.088,68.2260827118192,67.80484792498221,67.80484792498221
viterbi_base_model,S-A7,10.0,810.088,115.20347312063032,114.78911715651579,114.78911715651579
viterbi_base_model,S-A7,10.0,820.088,82.75219862407685,80.53841900493566,80.53841900493566
viterbi_base_model,S-A7,10.0,830.088,38.63319324271706,37.26174216549316,37.26174216549316
viterbi_base_model,S-A7,10.0,840.088,29.96005264313724,29.810621844855415,29.810621844855415
viterbi_base_model,S-A7,10.0,850.088,59.753592261724044,58.33159488153513,58.33159488153513
viterbi_base_model,S-A7,10.0,860.088,5.4163649764905095,-0.2769268765688828,0.2769268765688828
viterbi_base_model,S-A7,10.0,870.088,20.31306703318886,19.538074252975736,19.538074252975736
viterbi_base_model,S-A7,10.0,880.088,49.623956620394054,48.214518625051916,48.214518625051916
viterbi_base_model,S-A7,10.0,890.088,57.330352941219836,56.30589635978107,56.30589635978107
viterbi_base_model,S-A7,10.0,900.088,48.125217362226365,46.547243798825335,46.547243798825335
viterbi_base_model,S-A7,10.0,910.088,29.34064227090312,27.303411274927065,27.303411274927065
viterbi_base_model,S-A7,10.0,920.088,74.41879475467968,73.81506808336783,73.81506808336783
viterbi_base_model,S-A7,10.0,930.088,73.43434257772229,72.84432425804651,72.84432425804651
viterbi_base_model,S-A7,10.0,940.088,50.67542372027181,50.372658084064,50.372658084064
viterbi_base_model,S-A7,10.0,950.088,63.884106299845904,63.787823723055766,63.787823723055766
viterbi_base_model,S-A7,10.0,960.088,50.72230267634987,50.43572156064103,50.43572156064103
viterbi_base_model,S-A7,10.0,970.088,77.56521915560488,76.74780218072891,76.74780218072891
viterbi_base_model,S-A7,10.0,980.088,52.737657648957644,52.216473562568005,52.216473562568005
viterbi_base_model,S-A7,10.0,990.088,80.05023180088206,78.65294011393769,78.65294011393769
viterbi_base_model,S-A7,10.0,1000.088,37.65748137703547,36.141336542054916,36.141336542054916
viterbi_base_model,S-A7,10.0,1010.088,47.227185947671494,44.532095083230985,44.532095083230985
viterbi_base_model,S-A7,10.0,1020.088,64.8692105211427,62.80265716091752,62.80265716091752
viterbi_base_model,S-A7,10.0,1030.088,59.97752032475502,58.95098465350249,58.95098465350249
viterbi_base_model,S-A7,10.0,1040.088,14.155004711610658,12.425251477355467,12.425251477355467
viterbi_base_model,S-A7,10.0,1050.088,62.44505438506943,60.65969202558342,60.65969202558342
viterbi_base_model,S-A7,10.0,1060.088,88.25557491777755,88.17986175832667,88.17986175832667
viterbi_base_model,S-A7,10.0,1070.088,54.963589057336925,54.71327913552388,54.71327913552388
viterbi_base_model,S-A7,10.0,1080.088,69.73903043736114,69.36020328098253,69.36020328098253
viterbi_base_model,S-A7,10.0,1090.088,32.496380894245156,32.23453462873913,32.23453462873913
viterbi_base_model,S-A7,10.0,1100.088,18.228344565848115,17.13501523193549,17.13501523193549
viterbi_base_model,S-A7,10.0,1110.088,46.671563957246384,46.17282402291797,46.17282402291797
viterbi_base_model,S-A7,10.0,1120.088,24.554382323064406,24.300646106507255,24.300646106507255
viterbi_base_model,S-A7,10.0,1130.088,11.002042521056122,10.255724534612103,10.255724534612103
viterbi_base_model,S-A7,10.0,1140.088,39.72577215447813,39.731836821393486,39.731836821393486
viterbi_base_model,S-A7,10.0,1150.088,20.18576393440334,-20.712603106609002,20.712603106609002
viterbi_base_model,S-A7,10.0,1160.088,13.6807820658068,-13.343024031596368,13.343024031596368
viterbi_base_model,S-A7,10.0,1170.088,21.46429123206016,20.377229619753543,20.377229619753543
viterbi_base_model,S-A7,10.0,1180.088,4.914932567024661,-0.8812207751349739,0.8812207751349739
viterbi_base_model,S-A7,10.0,1190.088,19.859756786734533,19.61756232334246,19.61756232334246
viterbi_base_model,S-A7,10.0,1200.088,64.8387172382616,64.48668370779099,64.48668370779099
viterbi_base_model,S-A7,10.0,1210.088,38.61801739193095,38.266412487574925,38.266412487574925
viterbi_base_model,S-A7,10.0,1220.088,13.699581101143748,13.55670888094166,13.55670888094166
viterbi_base_model,S-A7,10.0,1230.088,32.202444236055065,32.026071219065116,32.026071219065116
viterbi_base_model,S-A7,10.0,1240.088,31.505840162087235,31.18305600299416,31.18305600299416
viterbi_base_model,S-A7,10.0,1250.088,1.9537569724672634,1.8881853836946618,1.8881853836946618
viterbi_base_model,S-A7,10.0,1260.088,33.44412839096091,33.16569610118287,33.16569610118287
viterbi_base_model,S-A7,10.0,1270.088,16.736809304405366,15.947035328994197,15.947035328994197
viterbi_base_model,S-A7,10.0,1280.088,11.969651528489946,-12.26815368538892,12.26815368538892
viterbi_base_model,S-A7,10.0,1290.088,4.9969711299481885,-4.931666445050389,4.931666445050389
viterbi_base_model,S-A7,10.0,1300.088,6.1583084483328525,-6.221552050300854,6.221552050300854
viterbi_base_model,S-A7,10.0,1310.088,21.324966835280346,-22.204873168419596,22.204873168419596
viterbi_base_model,S-A7,10.0,1320.088,17.307525423321085,13.896924601308804,13.896924601308804
viterbi_base_model,S-A7,10.0,1330.088,37.30373031548844,-38.58134716078172,38.58134716078172
viterbi_base_model,S-A7,10.0,1340.088,40.00333298792059,38.68800736853966,38.68800736853966
viterbi_base_model,S-A7,10.0,1350.088,42.97339294708993,-45.799620688732766,45.799620688732766
viterbi_base_model,S-A7,10.0,1360.088,8.724684167494699,-7.652492258481249,7.652492258481249
viterbi_base_model,S-A7,10.0,1370.088,26.173836886562388,26.086471279834498,26.086471279834498
viterbi_base_model,S-A7,10.0,1380.088,17.10994796403178,16.41778742380216,16.41778742380216
viterbi_base_model,S-A7,10.0,1390.088,21.5567279729747,20.978969365725764,20.978969365725764
viterbi_base_model,S-A7,10.0,1400.088,25.741338393731453,-25.784358378151918,25.784358378151918
viterbi_base_model,S-A7,10.0,1410.088,73.95443928289954,-74.43809544918966,74.43809544918966
viterbi_base_model,S-A7,10.0,1420.088,5.909181557811001,-8.895427343458323,8.895427343458323
viterbi_base_model,S-A7,10.0,1430.088,28.890780206373478,-29.840803702773783,29.840803702773783
viterbi_base_model,S-A7,10.0,1440.088,29.223236649292208,-29.625417204761913,29.625417204761913
viterbi_base_model,S-A7,10.0,1450.088,23.23569478139321,-23.96072784358492,23.96072784358492
viterbi_base_model,S-A7,10.0,1460.088,18.001022827747956,17.383995643548797,17.383995643548797
viterbi_base_model,S-A7,10.0,1470.088,28.052765322404344,-28.905922925374494,28.905922925374494
viterbi_base_model,S-A7,10.0,1480.088,19.15441426091228,-21.859453903059343,21.859453903059343
viterbi_base_model,S-A7,10.0,1490.088,30.199326662681003,-32.27067914807308,32.27067914807308
viterbi_base_model,S-A7,10.0,1500.088,16.433014378285204,6.897614496841214,6.897614496841214
viterbi_base_model,S-A7,10.0,1510.088,46.731345556271954,45.48974309278602,45.48974309278602
viterbi_base_model,S-A7,10.0,1520.088,58.73269810676607,58.67028252526809,58.67028252526809
viterbi_base_model,S-A7,10.0,1530.088,15.2406355699792,14.863569829878454,14.863569829878454
viterbi_base_model,S-A7,10.0,1540.088,54.54918749939264,54.4809096538777,54.4809096538777
viterbi_base_model,S-A7,10.0,1550.088,37.55743121755803,37.352035851916284,37.352035851916284
viterbi_base_model,S-A7,10.0,1560.088,38.29389941102315,38.06241250101557,38.06241250101557
viterbi_base_model,S-A7,10.0,1570.088,56.17046422236429,56.07750092650314,56.07750092650314
viterbi_base_model,S-A7,10.0,1580.088,38.152491869987124,37.87570388117652,37.87570388117652
viterbi_base_model,S-A7,10.0,1590.088,36.44516919014441,36.24536002946947,36.24536002946947
viterbi_base_model,S-A7,10.0,1600.088,3.182321278200291,2.9875771646673215,2.9875771646673215
viterbi_base_model,S-A7,10.0,1610.088,0.8917450716129952,0.6129124246098812,0.6129124246098812
viterbi_base_model,S-A7,10.0,1620.088,48.84669867161373,48.456937417906225,48.456937417906225
viterbi_base_model,S-A7,10.0,1630.088,24.915673997348716,24.765378835448058,24.765378835448058
viterbi_base_model,S-A7,10.0,1640.088,51.86709132023389,51.66377794207085,51.66377794207085
viterbi_base_model,S-A7,10.0,1650.088,25.808590818261283,25.670940031158228,25.670940031158228
viterbi_base_model,S-A7,10.0,1660.088,48.155682576309246,47.75276030340128,47.75276030340128
viterbi_base_model,S-A7,10.0,1670.088,58.70146007041226,58.25948277000296,58.25948277000296
viterbi_base_model,S-A7,10.0,1680.088,38.781877099430574,38.65889132537495,38.65889132537495
viterbi_base_model,S-A7,10.0,1690.088,2.199964357601169,1.7534115162337294,1.7534115162337294
viterbi_base_model,S-A7,10.0,1700.088,14.546594250416357,-14.454327119958364,14.454327119958364
viterbi_base_model,S-A7,10.0,1710.088,20.293812008141003,20.229409685946973,20.229409685946973
viterbi_base_model,S-A7,10.0,1720.088,0.9556369695057062,0.9198195902744999,0.9198195902744999
viterbi_base_model,S-A7,10.0,1730.088,25.551557926319326,25.516743155738013,25.516743155738013
viterbi_base_model,S-A7,10.0,1740.088,36.70634099527709,36.645602403793035,36.645602403793035
viterbi_base_model,S-A7,10.0,1750.088,67.26527251705856,67.11423514491565,67.11423514491565
viterbi_base_model,S-A7,10.0,1760.088,48.650162267115725,48.59744829469662,48.59744829469662
viterbi_base_model,S-A7,10.0,1770.088,23.477246699497417,23.444692531599753,23.444692531599753
viterbi_base_model,S-A7,10.0,1780.088,28.014498560338385,27.70878058526472,27.70878058526472
viterbi_base_model,S-A7,10.0,1790.088,12.283266023091329,12.199442480216277,12.199442480216277
viterbi_base_model,S-A7,10.0,1800.088,17.798716267235825,17.649719573816633,17.649719573816633
viterbi_base_model,S-A7,10.0,1810.088,29.666630241546926,24.102234885752413,24.102234885752413
viterbi_base_model,S-A7,10.0,1820.088,53.81633125146506,-52.88410011537441,52.88410011537441
viterbi_base_model,S-A7,10.0,1830.088,16.281915932436828,15.998573362586338,15.998573362586338
viterbi_base_model,S-A7,10.0,1840.088,44.90287938090883,-45.70209437011825,45.70209437011825
viterbi_base_model,S-A7,10.0,1850.088,53.44543232102725,-54.88791730337975,54.88791730337975
viterbi_base_model,S-A7,10.0,1860.088,8.630804612341304,-7.948133359677733,7.948133359677733
viterbi_base_model,S-A7,10.0,1870.088,15.668135108335829,13.313399024936952,13.313399024936952
viterbi_base_model,S-A7,10.0,1880.088,141.5136097305929,-142.4334687848256,142.4334687848256
viterbi_base_model,S-A7,10.0,1890.088,108.57384414595427,-108.73087346234897,108.73087346234897
viterbi_base_model,S-A7,10.0,1900.088,113.47307751486653,-113.64110568139964,113.64110568139964
viterbi_base_model,S-A7,10.0,1910.088,113.748217517805,-114.39797814819705,114.39797814819705
viterbi_base_model,S-A7,10.0,1920.088,140.0807775384185,-141.17127711665103,141.17127711665103
viterbi_base_model,S-A7,10.0,1930.088,13.122283132546116,-3.6260786269344116,3.6260786269344116
viterbi_base_model,S-A7,10.0,1940.088,7.267881616533585,-8.470874832694264,8.470874832694264
viterbi_base_model,S-A7,10.0,1950.088,77.92042849361493,-78.22086271653687,78.22086271653687
viterbi_base_model,S-A7,10.0,1960.088,75.98701267889838,-76.16228808499011,76.16228808499011
viterbi_base_model,S-A7,10.0,1970.088,56.99611551505983,-57.11980794636038,57.11980794636038
viterbi_base_model,S-A7,10.0,1980.088,6.751765877922933,-5.041534677394441,5.041534677394441
